,abr.us,acc.us,adc.us,agnc.us,aht.us,aiv.us,akr.us,alex.us,anh.us,are.us,ari.us,avb.us,bdn.us,bfs.us,bxmt.us,bxp.us,cbl.us,cci.us,cdr.us,cim.us,cli.us,cmo.us,cpt.us,csgp.us,cto.us,cuz.us,cxw.us,dei.us,dlr.us,dre.us,drh.us,dx.us,egp.us,els.us,epr.us,eqc.us,eqix.us,eqr.us,ess.us,exr.us,for.us,fr.us,frt.us,fsp.us,geo.us,good.us,gty.us,hcp.us,hf.us,hiw.us,hpt.us,hr.us,hst.us,ht.us,iret.us,irs.us,ivr.us,jll.us,joe.us,kim.us,krc.us,krg.us,lamr.us,lpt.us,lsi.us,ltc.us,lxp.us,maa.us,mac.us,mfa.us,mnr.us,mpw.us,nhi.us,nly.us,nnn.us,ntp.us,nymt.us,o.us,ofc.us,ohi.us,olp.us,pch.us,peb.us,pei.us,pico.us,pld.us,pmt.us,psa.us,psb.us,reg.us,rhp.us,roic.us,rpt.us,rwt.us,sbra.us,sho.us,skt.us,slg.us,snh.us,spg.us,star.us,stwd.us,sui.us,tco.us,tpl.us,trc.us,two.us,uba.us,udr.us,uht.us,umh.us,vno.us,vtr.us,wpc.us,wre.us,wri.us,xin.us
sho.us,0.0001220429806558386,0.00013217325649974345,0.00013690156967918166,6.808365276787253e-05,0.00023672755341372153,6.79156267293976e-05,0.00015096459607787013,0.00015793749790074752,7.803106051260312e-05,0.0002219881350179186,9.795611336740786e-05,0.00021712519534684857,0.00019116779166675142,0.0001379050512014533,0.00019000778074753193,0.00034869437865518184,0.00021805834282876102,8.147454150392505e-05,0.00021270282365364892,0.00010748421064291956,0.00015351823932577537,8.45044798480328e-05,0.00015025837107431847,0.00012592911297976036,0.00011045255683261597,0.00017818334308462318,0.00010545139328652924,0.0001695498028798613,0.0001367386804608111,0.0002068288447557774,0.00025918823119644804,9.379604762323644e-05,0.00016088065475744405,0.0001296191555426515,0.00015993706561177567,0.00016953996147126636,0.00011939163094214148,5.945466699479169e-05,0.00014481341644441073,0.000172174676071341,0.000197777536595636,0.0002621746084750792,0.00012601871237063802,0.0001759412799910804,0.00010672449208087524,0.00012631933347199793,0.00014049466387146514,0.00014022598956251936,0.00017646774738399289,0.00015566106422160045,0.0001856589676409415,0.0001520277597342196,0.00024285417403527884,0.00023922056945211608,0.00012470948938472833,8.018369801109275e-05,0.00010089871055072138,0.0001780843849930716,0.00015250418818812315,0.00017624013767450817,0.0001762014605151914,0.00021685525243693717,6.869387535324304e-05,0.00015421359067257075,0.0001537249947070639,0.00013738738695389895,0.00020728944655330964,0.00013238142089732024,0.0001724705345641927,7.941333236546517e-05,0.00013248070188339343,0.00017205486372206025,0.000151503042707375,6.225615266906226e-05,0.00012309794589308138,8.288272832273591e-05,5.1463887325436446e-05,0.00013158632825594228,0.00016596707079667993,0.00016327961533498555,0.0001598982093397712,0.00016327128165899568,0.00017358428039452122,0.0002573316512398769,0.0001375524573686427,7.560435166413376e-05,9.285930245954535e-05,0.00013361625139185577,0.00014164127537678498,0.00016518103120958313,0.00019349218243157315,8.161664060946464e-05,0.0001773307353142387,0.00013841051287774215,3.0014612616807293e-05,0.00040175480066359834,0.00014182927563960825,0.00018672515380607036,0.00013888857134713002,5.727676654503717e-05,0.00023945120101472815,0.00011393536816263429,0.0001564631656390033,0.00016410930258362947,5.707414497734551e-05,0.00012791183971651928,9.145337221128623e-05,0.00014779859752294907,0.00016242587747150448,0.00013752699338413982,0.000134094807382855,0.0001639172896748329,0.0001412671445392812,7.686094752117112e-05,0.00015252377955001515,0.0001736057597651256,9.672270142479437e-05
skt.us,6.967075369603663e-05,0.00010727853940757598,8.780936744993196e-05,5.757418793698785e-05,0.00012574704546859994,4.066737780282468e-05,0.0001087319525056638,9.121740236343908e-05,6.351032748864808e-05,0.00026181305690562963,5.936332836578394e-05,5.904736353115699e-05,0.0001329478811090084,9.854595500233459e-05,0.00010761286997417507,0.0017572109443794142,0.00015950143907708035,6.139306221021548e-05,0.00013130988420278212,7.767264954146624e-05,0.00011765435190034977,6.201684739033939e-05,0.00012359468592903022,5.9221038229997104e-05,5.6423038215183844e-05,0.00011786021253840914,6.818127692368681e-05,0.00012493729871115392,0.00010360913449359262,0.0001369622443137022,0.00014329495859817783,6.665098354983205e-05,0.00011154451398941805,0.00010520485085210297,0.00011700672474642171,0.00011580104471129558,7.188846450553294e-05,4.368248290388867e-05,0.00011372467681263032,0.0001205811438832896,0.00010649813934815408,0.00015499878353787892,0.00010158255253407502,0.00011919140776694562,6.874919725734003e-05,7.382451216306278e-05,9.241126395137164e-05,0.00011612762106394486,9.134534893363124e-05,0.00011541889842997215,0.00012081341474678143,0.00011507708099333652,0.00013229530943848674,0.000114390357055091,8.750691438958918e-05,3.5962094714010586e-05,7.010685895285959e-05,0.00011172261475060026,8.852858617216936e-05,0.00012825619252179342,0.0001236772247747472,0.0001407333681035077,2.4597742460969497e-05,0.00011459511813066536,0.0001110453364526161,9.904645337782752e-05,0.00014042824952172447,0.00010782376413887617,0.00013178584951561062,6.454891801339674e-05,9.061065541211109e-05,0.00012163356186137029,0.00010163301150211623,5.942121437174715e-05,9.698945174717644e-05,5.482528013999499e-05,3.463997366059467e-05,0.0001079185202998483,0.00012190402893219895,0.0001249024259078911,9.877513330114843e-05,0.00011180280190593331,9.315224361623545e-05,0.0001553655579928529,7.584808269319365e-05,4.3167345473753014e-05,6.033093193863246e-05,0.0001031031146484055,9.426985707174616e-05,0.00012370026020674168,0.00011228545732749071,5.633699369344836e-05,0.00011594795343148163,8.642400349069685e-05,9.933922661077355e-06,0.00014182927563960825,0.00016514310700089225,0.00012526466528919695,0.00011061355127092432,4.0812463536614184e-05,0.00013847014530613856,7.038898589605717e-05,0.00011764930914855994,0.00012827936197358055,2.2586108886511607e-05,7.877796008079222e-05,5.834223895994644e-05,0.00010405654666585041,0.00012526299616641513,9.704447112364097e-05,7.432667410797663e-05,0.00011889989066643137,0.00010959584798941843,5.319366450530788e-05,0.00011463849627291066,0.00013008497732219625,5.5197039775142585e-05
slg.us,0.00010350830886928305,0.00011530777213785371,0.00010026598247938424,6.092646424179793e-05,0.00015843968871619916,4.937693161908574e-05,0.00012468354070216232,0.0001060907326946696,7.18861686163328e-05,0.00025844927755153466,8.140237755147437e-05,0.0002710119720967951,0.00017811235680120064,0.00010306794487332159,0.0001741862237440402,0.002108564616771272,0.000192311997480045,7.857824084463603e-05,0.0001292094101748166,0.00010347195927529254,0.00014640855445113228,7.207389098774761e-05,0.00014521265752025792,4.497911267951189e-05,7.298659446762548e-05,0.0001601148394598876,9.272726603787509e-05,0.0001608643596097578,0.00012588292236452066,0.00018400193485244254,0.00018585227137442965,7.211623352513856e-05,0.00014003132904279446,0.00012391583709865067,0.00014143581117721435,0.0001427250490919412,9.507922019138986e-05,5.980856107416643e-05,0.00012811795900452796,0.00014091583414952167,0.00013299977716822273,0.00019829519138373652,0.00011714120532522146,0.00014219216899492536,8.009254403320342e-05,0.00010043121109232502,9.899304780496125e-05,0.00012479464811626298,0.00012291227934484533,0.00014103488826208295,0.00015423013133701854,0.00012485836502521425,0.00018189288780066858,0.0001533498116177245,9.833517219970317e-05,4.908023175983491e-05,8.256070121984248e-05,0.00016546680924854352,0.00013073583808804643,0.00014941486074775476,0.00016057192991897757,0.00016119628915925587,4.0721940277246985e-05,0.0001518347828252302,0.00012050865248970513,0.0001114864697782904,0.0001687635226704579,0.0001281551995357147,0.00015789189898125227,7.493904449748158e-05,9.593791506775842e-05,0.00013309820567831558,0.00011755568128459663,6.342873928423781e-05,0.00011791779560213412,7.104604123748051e-05,4.3140501544062504e-05,0.00011853569480286145,0.0001387986787686301,0.00013697023119797525,9.594708567297034e-05,0.0001295459455480775,0.00010790369956552369,0.00021345531990370371,8.530109772087745e-05,6.531507893359071e-05,7.259932667025363e-05,0.00011707031519526198,0.00010809567556542042,0.0001434304594308009,0.0001601834454439103,5.566915982984472e-05,0.00014277487861359084,9.749752717519184e-05,3.791917341825435e-05,0.00018672515380607036,0.00012526466528919695,0.0010312290853826444,0.00012760187202822204,5.2645700848071365e-05,0.00018472545751797848,8.147283851094625e-05,0.0001253573090660106,0.00015996196127807076,5.12580725803621e-05,0.00010398146045510604,7.323396708178609e-05,0.00010917032992775179,0.00014746146127660758,0.00010112253410672692,8.583918336109653e-05,0.00014993803065672584,0.00012243630216055847,7.314586502027331e-05,0.0001327005307800721,0.0001574740545997314,9.830656056568808e-05
snh.us,7.38541234578173e-05,0.00010341645115963473,8.887745299858631e-05,5.715657087215098e-05,0.00012124389005637698,3.595632247161638e-05,0.00010287496069401465,9.13286672986841e-05,6.1930929404261e-05,0.0001891989426987757,6.042403357101803e-05,0.00015865776368333907,0.00013312010180301263,9.120103534964617e-05,0.00011588659505303428,0.002089640518245203,0.00014835144615045555,5.075711331816309e-05,0.00012185515345074245,7.981319267959342e-05,0.00011519584466157213,6.154618863608186e-05,0.00011971166464888684,5.316475084172879e-05,6.304209659437619e-05,0.00011209297731741146,6.968011939457648e-05,0.00012259993321905925,0.00010158825432159361,0.0001375410986535829,0.0001394856019779865,6.498053793757563e-05,0.00010810168511561607,0.00010262454292277427,0.00011674026188302707,0.00011208428615044797,7.166763368926942e-05,3.525804450442627e-05,0.00011026659271695084,0.00011957490063027898,0.00010430697795212667,0.00014794727678705367,9.543604841938375e-05,0.00011508577890591398,7.203848258832422e-05,7.664378534494029e-05,9.304135868701446e-05,0.00012130954098162508,9.172823406922616e-05,0.00011448984620317969,0.00012607793357336344,0.00012112502596384805,0.0001264496236900845,0.00012036294915647557,9.164495393155097e-05,4.871268287612338e-05,6.636579155763792e-05,0.00010781224271064245,8.941458498363821e-05,0.00012404495171696982,0.00011852996019563203,0.00013227951685071317,2.4193819398396638e-05,0.00011421432721141404,0.00011109929214956318,0.0001075082231406305,0.0001365134002497745,0.00010284774134600413,0.00012464357081395512,6.614482343625853e-05,8.387440763181458e-05,0.00012993949665093062,0.00010963094012203989,5.708029879866403e-05,0.00010165825672527583,4.648692915458331e-05,3.398125009924642e-05,0.00010804808081150325,0.00011669028673334534,0.00013550652794560954,9.669616349548695e-05,0.00011007568821582713,8.791557861366425e-05,0.00014286284689488032,7.590712051050574e-05,3.3628795789373855e-05,5.8692409857242315e-05,0.00010201263948350526,9.752497344032796e-05,0.00011981902839240914,0.00010963304476931027,5.683905306723847e-05,0.00011062598340523282,8.475123675349924e-05,2.5442740990389276e-06,0.00013888857134713002,0.00011061355127092432,0.00012760187202822204,0.00016203689748440006,3.1703859988650765e-05,0.0001383849729185587,7.321390118316159e-05,0.00011114998938919831,0.0001196310029648549,2.945573135695487e-05,6.490934737201192e-05,5.345539799145022e-05,0.00010050810373125401,0.00012302195562333913,0.0001030151717469142,6.807416082081334e-05,0.00011628982378750354,0.00011919095212489064,5.866382638291109e-05,0.00011222880480397723,0.00012603744214380436,5.704009115752773e-05
spg.us,4.299582415491117e-05,3.46358729448758e-05,3.718294213381774e-05,4.945887928483171e-06,3.8797806324432334e-05,0.00013692532959962833,4.2785674838548775e-05,2.7504392060016393e-05,5.516331640558159e-06,0.00017968440814046776,9.83881484900238e-06,8.279258055328215e-05,5.971678886264013e-05,2.929218567893535e-05,3.0569714697177896e-05,-0.0007767918280235873,7.387321402919811e-05,1.85295694504322e-05,3.885747119693625e-05,1.89471009848734e-05,4.355024126045573e-05,8.545868869109402e-06,4.2643711616477053e-05,2.945617387690073e-05,2.5260347768442264e-05,3.335955996069931e-05,3.3191026016426367e-05,5.118116344594482e-05,3.533578637483828e-05,5.184404909786466e-05,5.4598164979091404e-05,1.0466962195960297e-05,4.342035006127655e-05,3.6546329660052856e-05,4.326399445273914e-05,4.314115203847952e-05,1.9478499141815752e-05,0.00012857555558483622,4.047739204869488e-05,3.957352669223774e-05,3.743795827853999e-05,6.260148066215512e-05,3.629496301008116e-05,4.783193573953846e-05,1.621439782189229e-05,2.2098221228035187e-05,3.538024903075205e-05,4.3175975159435913e-05,1.326955451950165e-05,4.0396020810372825e-05,4.2419042280695406e-05,3.589787377932139e-05,6.371533125052317e-05,3.8412630245064644e-05,1.64916248879634e-05,3.1362281025240604e-05,1.4981340045919038e-05,5.2673397524887914e-05,3.812619306090221e-05,5.018058734133278e-05,4.419082104477138e-05,5.19878738676583e-05,0.00010563424549467965,4.3690067248404094e-05,3.8547936429445985e-05,3.293002256391779e-05,5.5769818644743257e-05,3.5015721175253084e-05,6.197140118251755e-05,9.70288283102686e-06,1.5410183298215754e-05,3.467741659980992e-05,2.5700579297285934e-05,6.621622080384653e-06,3.893920641821515e-05,3.326352220835632e-05,6.975619919833771e-06,3.732381859483939e-05,3.957980529510509e-05,4.3195059635792265e-05,1.349830425079464e-05,3.776331867756668e-05,2.6727121067062273e-05,6.944120877577427e-05,2.460250631920078e-05,0.000152255476402533,1.030869351886499e-05,3.588492517129075e-05,3.372165026728614e-05,4.7740198925748094e-05,4.226029702424256e-05,1.4319516038534198e-05,4.646766448528498e-05,2.1940047950664713e-05,7.59163514005249e-05,5.727676654503717e-05,4.0812463536614184e-05,5.2645700848071365e-05,3.1703859988650765e-05,0.0001530748085954928,6.151651930879487e-05,1.248951054942975e-05,3.682730011579486e-05,5.384447789104877e-05,1.6143169612600252e-05,1.4779705389444762e-05,1.5042080693245496e-05,2.6300678271888967e-05,4.537737636948712e-05,1.1531503402800756e-05,1.734863418129527e-05,5.180437357941035e-05,3.8539763302606016e-05,1.2192013789429764e-05,4.408006540482162e-05,4.679074881758526e-05,3.102360957366392e-05
star.us,0.00017093633052102941,0.00011618245152233813,0.00012576913820843693,8.591982830705276e-05,0.00022438554551205086,8.049420668952328e-05,0.0001491875328163868,0.00016870435660206465,0.00010594241165462559,0.000253164542536659,0.00012213587049278625,0.0003160448982172428,0.0001931025575722171,0.0001366754920596191,0.0002716042868989734,0.000604058509674646,0.00022735581690905713,8.114748671558998e-05,0.0001951424426580951,0.00012705646244906514,0.0001662579865309756,0.00011295991362359349,0.00014048482676935715,0.0001251253202083281,0.00012527997846455873,0.0001903574592930966,0.0001181836878042467,0.0001660979229230306,0.0001346276012692983,0.00020857889544811614,0.0002274346144257319,0.00012654985278383787,0.0001648674672803013,0.0001244140051441144,0.00015231792680280625,0.0001730740329281307,0.0001322011951369592,7.141291184560351e-05,0.00013024918373872257,0.0001770644141509302,0.00020269529944563829,0.0002786337037813114,0.00012629815217681548,0.00015754715505042266,0.00010997114147177655,0.00011449551062858405,0.00013459749223284037,0.00013802940609964164,0.0001939732775258187,0.00015225123659726218,0.0001736260117572687,0.00015334015918034587,0.00022159351919812708,0.00019929772807421512,0.0001278060753225229,7.88481401925934e-05,0.00012554234246457251,0.0002084244903985447,0.00016242488256628266,0.00016938596191599294,0.00017255054180231094,0.00021084751734206934,0.00010077272683962056,0.00016093475449884323,0.00015369524071140198,0.00013800530269483094,0.00022542039434817875,0.00012693244149728232,0.00017320054836520696,0.00010292954249285981,0.00015287187501244706,0.0001769568660598737,0.00013518982182212684,7.764112262966677e-05,0.00011280922706198457,0.00012357532515487707,9.409760748478954e-05,0.00013015165021563617,0.00016540642422083088,0.000175342361205091,0.00017873665438372682,0.00016989979746866678,0.0001621828288186115,0.00026757372451164773,0.00016552510210303628,9.203326335867435e-05,0.00011183123753758703,0.00013109747462649687,0.00013939222121673445,0.00016336060761914855,0.0002226484851022565,8.241548113859072e-05,0.00018103813898948408,0.00016172451007091001,5.031889535752273e-05,0.00023945120101472815,0.00013847014530613856,0.00018472545751797848,0.0001383849729185587,6.151651930879487e-05,0.0007645199515049503,0.0001323671776462427,0.0001595181990426971,0.0001467034486163303,6.401069820630196e-05,0.0001441207603533602,8.327462278223057e-05,0.00014928230986589709,0.0001561055978816889,0.00014948140399594838,0.00013193357831329646,0.0001604529479020337,0.00012491574044076712,9.565726203611135e-05,0.00015087920804014338,0.00017939820083135563,0.00012082873651419076
stwd.us,5.4340443079885795e-05,6.179079251644295e-05,6.608355893536659e-05,5.560577691119143e-05,0.00010558065577303507,1.4339885832390995e-05,7.520305259125213e-05,7.059209058200807e-05,5.78508446915577e-05,6.799764114191374e-05,6.633301504388682e-05,6.236889962141227e-05,9.019026999371676e-05,7.134902380379118e-05,9.450451803921926e-05,6.913694408632287e-05,0.00010570719043538657,4.601560653628498e-05,9.734542358439266e-05,7.44042362243258e-05,7.762277380098138e-05,6.385784575544022e-05,7.482148886274454e-05,5.101294529667545e-05,5.4543043656495346e-05,8.472009957809111e-05,5.787443825529625e-05,8.190429278931438e-05,6.581910138674793e-05,9.515769177014542e-05,0.00010268535912387424,6.227702222283458e-05,7.344097503338082e-05,6.943034812970516e-05,8.052112971136201e-05,8.027070477579361e-05,6.273849005339648e-05,1.9933577524265495e-05,6.444039274259115e-05,8.439213229364039e-05,9.966132246252029e-05,0.00012218616342298317,6.268367366706611e-05,8.001122402259967e-05,5.664094162709973e-05,6.37961798771729e-05,6.486098396445424e-05,7.047938878210838e-05,8.624228076381997e-05,7.756681644723165e-05,9.314214376220171e-05,8.115835655978683e-05,9.422372588908132e-05,0.00010583797766244485,7.220897848452752e-05,3.7653512469632004e-05,7.142828397866909e-05,8.466982297576888e-05,7.563592925892696e-05,8.431162615561214e-05,8.131306949055778e-05,0.00010497463893808702,1.2628791772123724e-05,7.391718861370016e-05,7.34256500687229e-05,6.698185821754822e-05,9.928463711474641e-05,6.675774773732857e-05,8.038529562149187e-05,6.0647126016377946e-05,7.038835076203924e-05,8.799739691516025e-05,7.831507773866185e-05,5.5648694559278005e-05,6.276038199653029e-05,5.256441707175423e-05,3.5858241254831374e-05,7.101808502959429e-05,8.182110063587946e-05,8.511505192823039e-05,7.912491478639501e-05,7.623323733329818e-05,6.366307106963457e-05,0.00011158896755263694,6.929433986921127e-05,1.5054361763127467e-05,6.695526365406163e-05,7.0205888505636e-05,7.300764275264575e-05,7.870962275666868e-05,0.00010502743278839396,4.2246549055422006e-05,8.871054148550369e-05,7.820908271218427e-05,1.4907180345798962e-05,0.00011393536816263429,7.038898589605717e-05,8.147283851094625e-05,7.321390118316159e-05,1.248951054942975e-05,0.0001323671776462427,0.00014444160127896573,6.942098512973402e-05,7.531194413484706e-05,2.328960719471413e-05,6.981934990586745e-05,6.639595035319397e-05,7.927382891479668e-05,7.779688240519519e-05,7.671575855208105e-05,6.075226993868889e-05,7.897670565984386e-05,6.971387119183803e-05,4.6128604345594425e-05,7.492265020697143e-05,8.565763757566056e-05,4.330207671827688e-05
sui.us,7.870596494933078e-05,0.0001067783195320368,0.00010667546933970854,4.64152298158311e-05,0.00016027149261727702,5.644802398859081e-05,0.00011978263932900396,9.895917451093863e-05,6.126803028460018e-05,0.00021324759403811732,7.093422448801221e-05,0.00012293057915498083,0.00013699194425105833,0.00011377288753543896,0.0001300402550016532,0.001543498492291436,0.00016005063253520936,6.029274095980616e-05,0.00014685722711072806,7.939613259471492e-05,0.00010942534939970144,6.948526279974028e-05,0.00012507737210570323,6.962324093613098e-05,7.525609483404148e-05,0.0001240341720389145,7.714346824281388e-05,0.00012952772572830378,9.758746843441863e-05,0.00015145987841017405,0.00015217077864433908,7.427650425707501e-05,0.00011820807136137882,0.00010908282442548756,0.00012102999752406613,0.0001336168410898225,9.909031963943883e-05,4.3786224476828887e-05,0.00011493548926337588,0.0001233153621904147,0.00013710418198590668,0.00016663197669574732,0.00010192057584915867,0.0001288539554260793,7.558151605710419e-05,9.382483269002452e-05,0.00011743057267349366,0.00011649987620635984,0.00010459863017508279,0.00011259753161092757,0.0001279589940414012,0.00011480448975535736,0.00014176086816732576,0.00014884736851824304,9.414368649465138e-05,-8.396041965264389e-06,7.03453028577324e-05,0.00013028490958353516,9.047526391618517e-05,0.00013912714102426037,0.0001280020238132945,0.00015996428470446867,4.8656103206399376e-05,0.000105723843144967,0.00012008959241989384,0.00011362184438736419,0.00015199596756370592,0.00010482614288688914,0.00012862414124688795,6.277595572219799e-05,0.00010203105232284099,0.00012129328148079213,0.00011183304178223942,4.822026045545966e-05,0.00010222139747129246,5.036268991613342e-05,3.2381687581084165e-05,0.00010228284349726251,0.00012114685687610826,0.00012091097290113881,0.00010926861504298557,0.00011111861601044184,0.00010218454280068094,0.00016876019809324952,8.739489181366932e-05,4.999568549467671e-05,6.733555449401837e-05,0.0001042961386119679,0.00011184907715489106,0.00013020815536219597,0.00012982580625797398,5.872440646424002e-05,0.0001352164923474113,9.846976625603662e-05,1.474528509538214e-05,0.0001564631656390033,0.00011764930914855994,0.0001253573090660106,0.00011114998938919831,3.682730011579486e-05,0.0001595181990426971,6.942098512973402e-05,0.0008518747182657309,0.0001287355979085157,3.184180507732867e-05,9.131226307295877e-05,4.764306135194584e-05,0.00012750327578352105,0.00012391861244841218,0.00010387939923330965,9.518451161323702e-05,0.00012119026364446071,0.00011326617685892496,5.8043284009629474e-05,0.00011520098649148631,0.00014122221534247734,5.460942571436969e-05
tco.us,8.482780817860991e-05,0.00011789951886470076,0.00010919248085392517,6.044740818815136e-05,0.00013933275226735893,5.517975091538245e-05,0.00012322349973136235,9.926341478151714e-05,6.47135454264405e-05,0.00027169033296018687,6.48810540765835e-05,0.00014109290330142015,0.0001496632618277269,0.00010837944796362034,0.0001467680793119999,0.002533317714956462,0.00018473002772699448,6.306643517923501e-05,0.00014970407831229693,8.399649899201089e-05,0.00013317400712768005,6.696186986872409e-05,0.00014008768680589772,6.338645158711466e-05,7.497707100790772e-05,0.0001290779409942465,8.261649676068601e-05,0.00014192425768891058,0.00011589130863090965,0.00015767714879239917,0.00016310378347798515,7.080997497674412e-05,0.00012288745534782584,0.00011589040264886789,0.0001291858480671894,0.00013322509742130385,8.416488654903505e-05,5.352252966842229e-05,0.00012784419275094214,0.00013677022927620865,0.00012830289984195922,0.00017935622643400477,0.00011153973370460849,0.00013321241348199787,7.919554841962086e-05,8.262487866599553e-05,0.00010241323571184063,0.00012280565848124945,0.00010644802847565229,0.0001284381784133298,0.00013785417353187002,0.00012398083381539373,0.00015839016369168052,0.0001461898329652338,9.256744470040859e-05,4.86884582669838e-05,7.787754565578607e-05,0.000135793443319426,0.00010516104180224678,0.00014743517672320214,0.00014209363918150675,0.00015361868024445658,4.3949491577341775e-05,0.00012780727669609325,0.00012026390433006131,0.00010649627969244766,0.00015786861620377813,0.00011557027430887694,0.00015846598756323463,6.553994343654705e-05,8.999546424654023e-05,0.00013310999328656418,0.0001142703742445172,5.837006443399223e-05,0.00010824071604281199,5.878879783916972e-05,3.542778361248261e-05,0.00011428163803944608,0.00013500691974582522,0.00013478423690318583,0.00011688686929383192,0.00012471559361488507,0.0001025123568089882,0.0001812528346438961,8.751713978842915e-05,5.824128648455174e-05,6.02924615029508e-05,0.00011605555374973542,0.00010740883041606837,0.00014083027270542459,0.00013801288143192215,5.396622837419533e-05,0.00012772271655221674,9.453035129138559e-05,2.3383637949205197e-05,0.00016410930258362947,0.00012827936197358055,0.00015996196127807076,0.0001196310029648549,5.384447789104877e-05,0.0001467034486163303,7.531194413484706e-05,0.0001287355979085157,0.00019526026563713859,2.8819163485243775e-05,8.448959167728252e-05,5.773179237972698e-05,0.00010885479432232948,0.00013735704029034905,0.00010336903433089264,8.314507263000137e-05,0.0001336872012736778,0.00011833886228273345,5.751067305646545e-05,0.00012724835631959265,0.00014491204024384287,7.454081095803148e-05
tpl.us,2.4289102923136333e-05,2.416912998924948e-05,7.973755952023003e-06,1.1726521265695077e-05,5.0802743711928785e-05,3.085574138178491e-05,2.8009038802684738e-05,3.6439824539643005e-05,1.6214667459119358e-05,1.214055077279833e-05,2.1800012307842108e-05,8.596374972152521e-05,3.5779808880493325e-05,1.3494252841541795e-05,3.8335496672757194e-05,0.002054785160620159,4.117677789985821e-05,2.5386376434468795e-05,3.305804218673135e-05,1.783435871978933e-05,2.84102583139003e-05,1.5449148460687812e-05,2.6658246152724934e-05,2.0025846777697252e-05,3.12005747785208e-05,3.4949433365165565e-05,2.3912091421093095e-05,4.036039894984697e-05,2.963576497425654e-05,2.7634901205850217e-05,5.144446196820549e-05,1.2287447253012364e-05,2.040835792185683e-05,1.927454330925791e-05,2.194807940054231e-05,3.933636976016582e-05,3.077039949838759e-05,1.7279226219913057e-05,2.3431385164399937e-05,3.2669176921357876e-05,3.446919159925122e-05,3.784483539553886e-05,2.423361647859517e-05,2.4952894592393423e-05,2.0398374710201056e-05,1.8941222086623946e-05,8.998685169974264e-06,2.5208490336228844e-05,3.67514317819696e-05,2.5423136957593128e-05,3.762416635168969e-05,3.001987060683809e-05,4.707158780516961e-05,3.824564290140013e-05,1.4427496944646069e-05,1.5470864344052216e-05,2.2322768300726e-05,4.6655696280684334e-05,4.157112657808436e-05,2.5130701213503144e-05,3.2153802036004907e-05,2.950488814587357e-05,3.192393911862778e-05,2.7896363456171533e-05,2.562502162223259e-05,2.163047236686934e-05,4.301589563531574e-05,1.869686091414589e-05,3.3922586933380185e-05,1.2507059070927014e-05,1.6278484633517418e-05,2.6119901160178064e-05,1.9050957021505628e-05,1.017006274257108e-05,2.0423755306999536e-05,3.7647879454164184e-05,1.3894215507723276e-05,2.305601383346067e-05,2.7776869748787175e-05,2.8814551090298076e-05,1.3826216751167195e-05,2.916291743678094e-05,3.403692827864593e-05,4.587492768744125e-05,9.299390347665041e-06,2.7909642998789734e-05,2.2952441616554665e-05,2.7024304333898344e-05,2.5452118687834002e-05,3.146826494660723e-05,4.3985777210505935e-05,7.145327156628212e-06,2.443156036870337e-05,2.5125445188652548e-05,5.955738891142673e-06,5.707414497734551e-05,2.2586108886511607e-05,5.12580725803621e-05,2.945573135695487e-05,1.6143169612600252e-05,6.401069820630196e-05,2.328960719471413e-05,3.184180507732867e-05,2.8819163485243775e-05,0.0003800130890602482,2.3066627688722934e-05,1.3547794287655e-05,1.71380552031136e-05,2.7015291827431342e-05,1.465921863824231e-05,3.929810441772511e-05,3.5276148466284025e-05,2.3655106458630373e-05,1.7539656083782774e-05,2.1209228774730903e-05,3.166022832521138e-05,2.05513801288364e-05
